Timestamp,Pupil_Size_Right,Pupil_Size_Left,UTC_Time
4132.40185546875,2.341414213180542,2.583853006362915,2023-04-20T08:29:55.506861
4132.40380859375,2.3458118438720703,2.585026264190674,2023-04-20T08:29:55.506861
4132.40625,2.354605197906494,2.5867316722869873,2023-04-20T08:29:55.508898
4132.408203125,2.3605458736419678,2.587555170059204,2023-04-20T08:29:55.511938
4132.41015625,2.3667244911193848,2.588132858276367,2023-04-20T08:29:55.512938
4132.412109375,2.372427463531494,2.5873241424560547,2023-04-20T08:29:55.517448
4132.4140625,2.3796327114105225,2.585606336593628,2023-04-20T08:29:55.517448
4132.416015625,2.385953903198242,2.58455753326416,2023-04-20T08:29:55.519449
4132.41796875,2.391486883163452,2.583186626434326,2023-04-20T08:29:55.521449
4132.419921875,2.397473096847534,2.581960439682007,2023-04-20T08:29:55.523448
4132.421875,2.403291702270508,2.5809261798858643,2023-04-20T08:29:55.524447
4132.423828125,2.4095194339752197,2.5805299282073975,2023-04-20T08:29:55.526447
4132.42578125,2.4138219356536865,2.580843925476074,2023-04-20T08:29:55.528446
4132.427734375,2.4180641174316406,2.5809006690979004,2023-04-20T08:29:55.530447
4132.43017578125,2.423980951309204,2.5811164379119873,2023-04-20T08:29:55.533447
4132.43212890625,2.427978277206421,2.5816643238067627,2023-04-20T08:29:55.542448
4132.43408203125,2.431891679763794,2.581979274749756,2023-04-20T08:29:55.543447
4132.43603515625,2.4353067874908447,2.5822463035583496,2023-04-20T08:29:55.543447
4132.43798828125,2.4379501342773438,2.582531213760376,2023-04-20T08:29:55.543447
4132.43994140625,2.4395840167999268,2.5829429626464844,2023-04-20T08:29:55.545447
4132.44189453125,2.4414420127868652,2.5833873748779297,2023-04-20T08:29:55.546447
4132.44384765625,2.4427876472473145,2.58381986618042,2023-04-20T08:29:55.546447
4132.44580078125,2.443915843963623,2.583966016769409,2023-04-20T08:29:55.549447
4132.44775390625,2.443819761276245,2.5853471755981445,2023-04-20T08:29:55.551447
4132.44970703125,2.443216323852539,2.586543560028076,2023-04-20T08:29:55.553448
4132.4521484375,2.442296028137207,2.5870258808135986,2023-04-20T08:29:55.554464
4132.4541015625,2.4416158199310303,2.5871200561523438,2023-04-20T08:29:55.557448
4132.4560546875,2.441943407058716,2.587751626968384,2023-04-20T08:29:55.559447
4132.4580078125,2.442113161087036,2.588655710220337,2023-04-20T08:29:55.561447
4132.4599609375,2.4446351528167725,2.590731620788574,2023-04-20T08:29:55.562447
4132.4619140625,2.446687936782837,2.5924441814422607,2023-04-20T08:29:55.564447
4132.4638671875,2.4501774311065674,2.5939128398895264,2023-04-20T08:29:55.566447
4132.4658203125,2.451735019683838,2.5947699546813965,2023-04-20T08:29:55.576447
4132.4677734375,2.4530062675476074,2.592961311340332,2023-04-20T08:29:55.576447
4132.47021484375,2.4573287963867188,2.5912606716156006,2023-04-20T08:29:55.576447
4132.47216796875,2.4599931240081787,2.590312957763672,2023-04-20T08:29:55.577447
4132.47412109375,2.463508367538452,2.590113401412964,2023-04-20T08:29:55.578447
4132.47607421875,2.467057943344116,2.590911865234375,2023-04-20T08:29:55.579447
4132.47802734375,2.4701454639434814,2.591531991958618,2023-04-20T08:29:55.582446
4132.47998046875,2.4741640090942383,2.591851234436035,2023-04-20T08:29:55.584446
4132.48193359375,2.477661609649658,2.592355489730835,2023-04-20T08:29:55.584446
4132.48388671875,2.4816365242004395,2.5924103260040283,2023-04-20T08:29:55.586448
4132.48583984375,2.4834558963775635,2.5926012992858887,2023-04-20T08:29:55.589449
4132.48828125,2.486760377883911,2.590935468673706,2023-04-20T08:29:55.590447
4132.48974609375,2.487600564956665,2.5902152061462402,2023-04-20T08:29:55.592447
4132.4921875,2.488840341567993,2.5893290042877197,2023-04-20T08:29:55.594447
4132.494140625,2.4908602237701416,2.589878797531128,2023-04-20T08:29:55.597447
4132.49609375,2.4930272102355957,2.590353012084961,2023-04-20T08:29:55.600451
4132.498046875,2.4961607456207275,2.590928316116333,2023-04-20T08:29:55.600451
4132.5,2.4960951805114746,2.5915517807006836,2023-04-20T08:29:55.602449
4132.501953125,2.4958786964416504,2.5924510955810547,2023-04-20T08:29:55.611450
4132.50390625,2.495249032974243,2.593892812728882,2023-04-20T08:29:55.612449
4132.505859375,2.494675397872925,2.595048427581787,2023-04-20T08:29:55.612449
4132.5078125,2.4944512844085693,2.5960965156555176,2023-04-20T08:29:55.612449
4132.509765625,2.492772340774536,2.596454381942749,2023-04-20T08:29:55.612449
4132.51171875,2.490765333175659,2.596766710281372,2023-04-20T08:29:55.614977
4132.51416015625,2.4886722564697266,2.596668243408203,2023-04-20T08:29:55.619228
4132.51611328125,2.488096237182617,2.5966739654541016,2023-04-20T08:29:55.621352
4132.51806640625,2.4874930381774902,2.5966908931732178,2023-04-20T08:29:55.622357
4132.52001953125,2.4872500896453857,2.596845865249634,2023-04-20T08:29:55.624357
4132.52197265625,2.4865996837615967,2.5969150066375732,2023-04-20T08:29:55.625357
4132.52392578125,2.4859604835510254,2.596879482269287,2023-04-20T08:29:55.628357
4132.52587890625,2.4889109134674072,2.598543405532837,2023-04-20T08:29:55.629841
4132.52783203125,2.491445541381836,2.6000683307647705,2023-04-20T08:29:55.632004
4132.52978515625,2.4942681789398193,2.6011924743652344,2023-04-20T08:29:55.635013
4132.5322265625,2.497286319732666,2.602802038192749,2023-04-20T08:29:55.635013
4132.5341796875,2.4998576641082764,2.6038219928741455,2023-04-20T08:29:55.642013
4132.5361328125,2.502023458480835,2.6050400733947754,2023-04-20T08:29:55.643013
4132.5380859375,2.5038950443267822,2.606025457382202,2023-04-20T08:29:55.643013
4132.5400390625,2.5058717727661133,2.606759786605835,2023-04-20T08:29:55.643013
4132.5419921875,2.507298469543457,2.6075847148895264,2023-04-20T08:29:55.645013
4132.5439453125,2.50937557220459,2.6083545684814453,2023-04-20T08:29:55.647014
4132.5458984375,2.5108284950256348,2.6093969345092773,2023-04-20T08:29:55.649014
